user_id,signup_date,trial_expires_on,country,acquisition_channel,company_size,industry,user_segment
USR_0022103,2024-02-12,2024-02-26,USA,organic_search,small,tech,churned_trial
USR_0022104,2024-03-17,2024-03-31,India,organic_search,mid,tech,activated
USR_0022105,2024-05-13,2024-05-27,UAE,referral,mid,tech,collaborative
USR_0022106,2024-05-06,2024-05-20,India,referral,solo,marketing,collaborative
USR_0022107,2024-06-03,2024-06-17,USA,content_marketing,large,tech,churned_trial
USR_0022108,2024-05-02,2024-05-16,India,linkedin_ad,large,marketing,collaborative
USR_0022109,2024-03-25,2024-04-08,India,google_ad,mid,ecommerce,activated
USR_0022110,2024-03-01,2024-03-15,India,linkedin_ad,mid,tech,converted
USR_0022111,2024-03-28,2024-04-11,UK,linkedin_ad,small,tech,activated
USR_0022112,2024-06-01,2024-06-15,India,direct,small,tech,activated
USR_0022113,2024-05-06,2024-05-20,India,direct,large,tech,churned_trial
USR_0022114,2024-06-21,2024-07-05,India,referral,large,consulting,converted
USR_0022115,2024-04-11,2024-04-25,Others,organic_search,small,ecommerce,collaborative
USR_0022116,2024-06-05,2024-06-19,UK,referral,solo,manufacturing,churned_trial
USR_0022117,2024-05-22,2024-06-05,USA,content_marketing,small,consulting,collaborative
USR_0022118,2024-05-24,2024-06-07,UK,organic_search,solo,tech,collaborative
USR_0022119,2024-04-10,2024-04-24,India,content_marketing,mid,manufacturing,activated
USR_0022120,2024-03-15,2024-03-29,India,linkedin_ad,mid,tech,collaborative
USR_0022121,2024-04-20,2024-05-04,UAE,referral,small,marketing,churned_trial
USR_0022122,2024-04-20,2024-05-04,India,content_marketing,mid,tech,churned_trial
USR_0022123,2024-02-25,2024-03-10,India,organic_search,small,tech,collaborative
USR_0022124,2024-06-17,2024-07-01,USA,organic_search,mid,manufacturing,collaborative
USR_0022125,2024-04-07,2024-04-21,UK,linkedin_ad,large,ecommerce,activated
USR_0022126,2024-03-09,2024-03-23,India,linkedin_ad,mid,marketing,activated
USR_0022127,2024-04-12,2024-04-26,Singapore,google_ad,small,tech,converted
USR_0022128,2024-01-19,2024-02-02,UK,organic_search,mid,tech,converted
USR_0022129,2024-06-01,2024-06-15,USA,content_marketing,mid,manufacturing,activated
USR_0022130,2024-06-14,2024-06-28,India,content_marketing,mid,marketing,churned_trial
USR_0022131,2024-05-23,2024-06-06,UK,content_marketing,small,ecommerce,collaborative
USR_0022132,2024-04-08,2024-04-22,India,linkedin_ad,large,manufacturing,activated
USR_0022133,2024-04-07,2024-04-21,India,organic_search,mid,marketing,churned_trial
USR_0022134,2024-06-19,2024-07-03,Singapore,referral,mid,ecommerce,collaborative
USR_0022135,2024-04-04,2024-04-18,India,referral,mid,ecommerce,activated
USR_0022136,2024-02-03,2024-02-17,USA,organic_search,small,marketing,churned_trial
USR_0022137,2024-05-06,2024-05-20,USA,content_marketing,solo,consulting,collaborative
USR_0022138,2024-03-15,2024-03-29,USA,direct,mid,ecommerce,collaborative
USR_0022139,2024-04-14,2024-04-28,India,linkedin_ad,large,ecommerce,converted
USR_0022140,2024-06-20,2024-07-04,India,organic_search,small,marketing,collaborative
USR_0022141,2024-05-25,2024-06-08,India,direct,large,manufacturing,converted
USR_0022142,2024-05-17,2024-05-31,India,referral,small,marketing,collaborative
USR_0022143,2024-05-11,2024-05-25,India,google_ad,mid,consulting,churned_trial
USR_0022144,2024-04-01,2024-04-15,India,google_ad,large,consulting,converted
USR_0022145,2024-01-06,2024-01-20,UK,linkedin_ad,mid,tech,activated
USR_0022146,2024-06-28,2024-07-12,USA,referral,small,tech,collaborative
USR_0022147,2024-04-20,2024-05-04,India,google_ad,solo,marketing,collaborative
USR_0022148,2024-04-23,2024-05-07,UK,linkedin_ad,mid,ecommerce,activated
USR_0022149,2024-05-12,2024-05-26,USA,google_ad,small,marketing,collaborative
USR_0022150,2024-03-27,2024-04-10,India,linkedin_ad,mid,manufacturing,collaborative
USR_0022151,2024-02-12,2024-02-26,USA,google_ad,solo,ecommerce,activated
USR_0022152,2024-02-27,2024-03-12,India,content_marketing,small,consulting,collaborative
USR_0022153,2024-05-06,2024-05-20,Singapore,referral,small,tech,churned_trial
USR_0022154,2024-02-13,2024-02-27,India,organic_search,solo,ecommerce,churned_trial
USR_0022155,2024-06-10,2024-06-24,USA,referral,small,marketing,churned_trial
USR_0022156,2024-04-07,2024-04-21,India,organic_search,mid,tech,collaborative
USR_0022157,2024-03-25,2024-04-08,Singapore,referral,small,marketing,converted
USR_0022158,2024-05-17,2024-05-31,India,referral,mid,marketing,collaborative
USR_0022159,2024-06-25,2024-07-09,India,google_ad,mid,ecommerce,churned_trial
USR_0022160,2024-04-26,2024-05-10,India,organic_search,small,tech,churned_trial
USR_0022161,2024-04-21,2024-05-05,India,google_ad,small,consulting,converted
USR_0022162,2024-04-17,2024-05-01,UK,content_marketing,small,tech,converted
USR_0022163,2024-06-02,2024-06-16,UK,linkedin_ad,small,tech,churned_trial
USR_0022164,2024-02-22,2024-03-07,India,linkedin_ad,solo,marketing,converted
USR_0022165,2024-05-11,2024-05-25,India,organic_search,small,tech,activated
USR_0022166,2024-06-05,2024-06-19,USA,organic_search,mid,ecommerce,churned_trial
USR_0022167,2024-05-28,2024-06-11,Singapore,organic_search,mid,marketing,churned_trial
USR_0022168,2024-05-10,2024-05-24,India,linkedin_ad,small,tech,churned_trial
USR_0022169,2024-05-10,2024-05-24,UAE,organic_search,large,manufacturing,activated
USR_0022170,2024-06-02,2024-06-16,USA,organic_search,small,ecommerce,churned_trial
USR_0022171,2024-05-14,2024-05-28,India,organic_search,mid,manufacturing,churned_trial
USR_0022172,2024-03-06,2024-03-20,India,referral,mid,marketing,activated
USR_0022173,2024-04-02,2024-04-16,India,linkedin_ad,small,ecommerce,collaborative
USR_0022174,2024-04-03,2024-04-17,Singapore,organic_search,solo,manufacturing,converted
USR_0022175,2024-06-25,2024-07-09,USA,content_marketing,mid,tech,churned_trial
USR_0022176,2024-06-02,2024-06-16,India,linkedin_ad,mid,consulting,churned_trial
USR_0022177,2024-02-26,2024-03-11,USA,organic_search,large,manufacturing,churned_trial
USR_0022178,2024-05-15,2024-05-29,India,direct,mid,tech,converted
USR_0022179,2024-06-20,2024-07-04,UK,organic_search,solo,ecommerce,converted
USR_0022180,2024-04-18,2024-05-02,India,organic_search,mid,tech,collaborative
USR_0022181,2024-06-07,2024-06-21,India,google_ad,mid,marketing,activated
USR_0022182,2024-03-28,2024-04-11,India,organic_search,small,tech,churned_trial
USR_0022183,2024-06-03,2024-06-17,India,organic_search,mid,ecommerce,churned_trial
USR_0022184,2024-02-10,2024-02-24,India,organic_search,mid,tech,converted
USR_0022185,2024-02-04,2024-02-18,India,linkedin_ad,small,manufacturing,converted
USR_0022186,2024-06-06,2024-06-20,India,linkedin_ad,solo,tech,converted
USR_0022187,2024-06-06,2024-06-20,UK,linkedin_ad,solo,consulting,churned_trial
USR_0022188,2024-05-03,2024-05-17,USA,content_marketing,large,marketing,activated
USR_0022189,2024-03-13,2024-03-27,USA,linkedin_ad,large,tech,churned_trial
USR_0022190,2024-01-25,2024-02-08,India,organic_search,mid,ecommerce,activated
USR_0022191,2024-02-16,2024-03-01,India,content_marketing,small,manufacturing,churned_trial
USR_0022192,2024-03-08,2024-03-22,India,linkedin_ad,mid,ecommerce,collaborative
USR_0022193,2024-05-05,2024-05-19,India,direct,small,tech,churned_trial
USR_0022194,2024-04-02,2024-04-16,India,organic_search,small,ecommerce,collaborative
USR_0022195,2024-03-21,2024-04-04,USA,organic_search,mid,ecommerce,churned_trial
USR_0022196,2024-03-06,2024-03-20,India,organic_search,large,ecommerce,activated
USR_0022197,2024-06-18,2024-07-02,India,referral,mid,tech,converted
USR_0022198,2024-04-03,2024-04-17,UK,linkedin_ad,mid,tech,collaborative
USR_0022199,2024-01-27,2024-02-10,USA,organic_search,small,tech,collaborative
USR_0022200,2024-06-11,2024-06-25,India,linkedin_ad,small,tech,converted
USR_0022201,2024-04-06,2024-04-20,India,linkedin_ad,small,consulting,activated
USR_0022202,2024-06-02,2024-06-16,India,google_ad,mid,marketing,activated
USR_0022203,2024-01-24,2024-02-07,India,organic_search,solo,ecommerce,collaborative
USR_0022204,2024-06-06,2024-06-20,India,referral,solo,marketing,converted
USR_0022205,2024-03-26,2024-04-09,India,organic_search,solo,tech,converted
USR_0022206,2024-03-25,2024-04-08,India,organic_search,large,marketing,collaborative
USR_0022207,2024-03-09,2024-03-23,India,organic_search,mid,consulting,activated
USR_0022208,2024-02-20,2024-03-05,India,organic_search,mid,marketing,collaborative
USR_0022209,2024-06-02,2024-06-16,UAE,organic_search,large,consulting,churned_trial
USR_0022210,2024-02-12,2024-02-26,India,organic_search,small,marketing,collaborative
USR_0022211,2024-05-28,2024-06-11,USA,direct,small,consulting,collaborative
USR_0022212,2024-04-24,2024-05-08,India,organic_search,mid,marketing,converted
USR_0022213,2024-03-06,2024-03-20,UK,content_marketing,mid,tech,converted
USR_0022214,2024-03-24,2024-04-07,UK,direct,mid,marketing,activated
USR_0022215,2024-04-02,2024-04-16,India,organic_search,solo,marketing,activated
USR_0022216,2024-06-23,2024-07-07,India,organic_search,mid,marketing,activated
USR_0022217,2024-01-20,2024-02-03,UK,organic_search,small,consulting,collaborative
USR_0022218,2024-04-08,2024-04-22,UK,content_marketing,large,tech,converted
USR_0022219,2024-06-12,2024-06-26,USA,linkedin_ad,large,consulting,collaborative
USR_0022220,2024-05-12,2024-05-26,USA,referral,small,ecommerce,converted
USR_0022221,2024-03-11,2024-03-25,India,referral,small,consulting,collaborative
USR_0022222,2024-06-24,2024-07-08,UK,organic_search,mid,ecommerce,collaborative
USR_0022223,2024-03-27,2024-04-10,India,organic_search,mid,tech,converted
USR_0022224,2024-03-11,2024-03-25,Singapore,content_marketing,small,tech,converted
USR_0022225,2024-04-05,2024-04-19,UK,content_marketing,solo,tech,converted
USR_0022226,2024-06-13,2024-06-27,India,linkedin_ad,mid,tech,churned_trial
USR_0022227,2024-01-14,2024-01-28,USA,linkedin_ad,large,tech,converted
USR_0022228,2024-06-25,2024-07-09,India,google_ad,mid,tech,collaborative
USR_0022229,2024-06-21,2024-07-05,India,referral,small,ecommerce,collaborative
USR_0022230,2024-04-28,2024-05-12,India,google_ad,mid,ecommerce,churned_trial
USR_0022231,2024-06-06,2024-06-20,UAE,organic_search,small,tech,converted
USR_0022232,2024-06-23,2024-07-07,UAE,google_ad,small,tech,collaborative
USR_0022233,2024-06-28,2024-07-12,USA,organic_search,small,tech,churned_trial
USR_0022234,2024-06-24,2024-07-08,India,referral,large,tech,activated
USR_0022235,2024-06-13,2024-06-27,India,google_ad,large,ecommerce,collaborative
USR_0022236,2024-03-14,2024-03-28,India,linkedin_ad,mid,ecommerce,churned_trial
USR_0022237,2024-03-28,2024-04-11,USA,organic_search,mid,marketing,churned_trial
USR_0022238,2024-06-17,2024-07-01,USA,organic_search,small,tech,collaborative
USR_0022239,2024-04-13,2024-04-27,Singapore,content_marketing,mid,tech,collaborative
USR_0022240,2024-06-09,2024-06-23,UAE,google_ad,mid,tech,converted
USR_0022241,2024-06-16,2024-06-30,UAE,referral,small,marketing,collaborative
USR_0022242,2024-04-14,2024-04-28,India,content_marketing,small,tech,converted
USR_0022243,2024-05-12,2024-05-26,India,linkedin_ad,mid,tech,collaborative
USR_0022244,2024-03-16,2024-03-30,Singapore,linkedin_ad,mid,tech,collaborative
USR_0022245,2024-05-04,2024-05-18,India,organic_search,mid,tech,converted
USR_0022246,2024-03-22,2024-04-05,UAE,organic_search,mid,tech,activated
USR_0022247,2024-04-05,2024-04-19,India,linkedin_ad,small,consulting,collaborative
USR_0022248,2024-04-25,2024-05-09,India,organic_search,solo,ecommerce,churned_trial
USR_0022249,2024-06-19,2024-07-03,USA,content_marketing,mid,tech,collaborative
USR_0022250,2024-06-26,2024-07-10,India,content_marketing,mid,ecommerce,activated
USR_0022251,2024-05-01,2024-05-15,India,organic_search,solo,manufacturing,churned_trial
USR_0022252,2024-05-11,2024-05-25,India,referral,large,tech,churned_trial
USR_0022253,2024-01-07,2024-01-21,India,linkedin_ad,mid,ecommerce,activated
USR_0022254,2024-04-11,2024-04-25,India,google_ad,large,marketing,converted
USR_0022255,2024-04-04,2024-04-18,India,linkedin_ad,large,ecommerce,converted
USR_0022256,2024-05-22,2024-06-05,India,referral,mid,manufacturing,collaborative
USR_0022257,2024-06-07,2024-06-21,UAE,direct,large,marketing,collaborative
USR_0022258,2024-05-04,2024-05-18,India,organic_search,mid,tech,converted
USR_0022259,2024-03-08,2024-03-22,India,organic_search,small,consulting,collaborative
USR_0022260,2024-06-20,2024-07-04,India,content_marketing,mid,consulting,collaborative
USR_0022261,2024-02-12,2024-02-26,UAE,organic_search,mid,tech,activated
USR_0022262,2024-03-06,2024-03-20,India,organic_search,mid,tech,converted
USR_0022263,2024-06-17,2024-07-01,India,referral,large,marketing,activated
USR_0022264,2024-06-22,2024-07-06,India,organic_search,small,manufacturing,collaborative
USR_0022265,2024-03-01,2024-03-15,USA,organic_search,mid,consulting,churned_trial
USR_0022266,2024-02-09,2024-02-23,India,google_ad,mid,ecommerce,collaborative
USR_0022267,2024-02-28,2024-03-13,USA,direct,mid,ecommerce,collaborative
USR_0022268,2024-02-06,2024-02-20,India,referral,small,tech,churned_trial
USR_0022269,2024-04-25,2024-05-09,India,direct,solo,marketing,activated
USR_0022270,2024-05-16,2024-05-30,UAE,google_ad,small,consulting,activated
USR_0022271,2024-06-04,2024-06-18,India,content_marketing,mid,manufacturing,collaborative
USR_0022272,2024-03-01,2024-03-15,India,google_ad,solo,ecommerce,churned_trial
USR_0022273,2024-01-15,2024-01-29,India,content_marketing,small,consulting,collaborative
USR_0022274,2024-02-18,2024-03-03,India,organic_search,mid,ecommerce,collaborative
USR_0022275,2024-06-17,2024-07-01,USA,organic_search,small,marketing,converted
USR_0022276,2024-02-08,2024-02-22,USA,referral,solo,marketing,activated
USR_0022277,2024-05-01,2024-05-15,UK,content_marketing,mid,marketing,activated
USR_0022278,2024-06-06,2024-06-20,Singapore,organic_search,solo,manufacturing,collaborative
USR_0022279,2024-06-17,2024-07-01,USA,linkedin_ad,large,tech,converted
USR_0022280,2024-06-10,2024-06-24,UAE,linkedin_ad,large,marketing,converted
USR_0022281,2024-04-28,2024-05-12,UK,organic_search,small,ecommerce,collaborative
USR_0022282,2024-04-25,2024-05-09,India,linkedin_ad,mid,ecommerce,collaborative
USR_0022283,2024-03-15,2024-03-29,India,organic_search,mid,marketing,collaborative
USR_0022284,2024-06-13,2024-06-27,India,content_marketing,small,ecommerce,collaborative
USR_0022285,2024-05-13,2024-05-27,India,referral,solo,tech,collaborative
USR_0022286,2024-05-04,2024-05-18,USA,referral,large,marketing,collaborative
USR_0022287,2024-01-23,2024-02-06,USA,linkedin_ad,mid,tech,collaborative
USR_0022288,2024-03-03,2024-03-17,USA,direct,mid,tech,converted
USR_0022289,2024-03-03,2024-03-17,USA,linkedin_ad,mid,tech,collaborative
USR_0022290,2024-05-07,2024-05-21,India,organic_search,small,ecommerce,activated
USR_0022291,2024-06-27,2024-07-11,India,google_ad,small,tech,activated
USR_0022292,2024-04-07,2024-04-21,India,referral,small,marketing,churned_trial
USR_0022293,2024-04-12,2024-04-26,India,referral,mid,ecommerce,collaborative
USR_0022294,2024-04-02,2024-04-16,India,organic_search,mid,ecommerce,converted
USR_0022295,2024-04-01,2024-04-15,UK,linkedin_ad,mid,manufacturing,churned_trial
USR_0022296,2024-03-25,2024-04-08,USA,linkedin_ad,small,ecommerce,converted
USR_0022297,2024-01-26,2024-02-09,India,organic_search,small,consulting,converted
USR_0022298,2024-03-01,2024-03-15,India,organic_search,small,ecommerce,activated
USR_0022299,2024-04-17,2024-05-01,UAE,organic_search,mid,tech,converted
USR_0022300,2024-06-27,2024-07-11,India,content_marketing,small,tech,collaborative
USR_0022301,2024-03-02,2024-03-16,India,organic_search,mid,marketing,activated
USR_0022302,2024-06-28,2024-07-12,UAE,google_ad,small,marketing,collaborative
USR_0022303,2024-06-23,2024-07-07,India,google_ad,mid,ecommerce,activated
USR_0022304,2024-04-26,2024-05-10,Singapore,linkedin_ad,solo,tech,churned_trial
USR_0022305,2024-04-06,2024-04-20,India,linkedin_ad,large,manufacturing,churned_trial
USR_0022306,2024-06-13,2024-06-27,UAE,referral,mid,marketing,converted
USR_0022307,2024-05-25,2024-06-08,India,referral,small,consulting,collaborative
USR_0022308,2024-04-26,2024-05-10,India,google_ad,large,ecommerce,activated
USR_0022309,2024-06-16,2024-06-30,UAE,organic_search,large,manufacturing,collaborative
USR_0022310,2024-01-02,2024-01-16,UK,organic_search,solo,consulting,activated
USR_0022311,2024-06-22,2024-07-06,India,content_marketing,mid,manufacturing,converted
USR_0022312,2024-06-05,2024-06-19,Singapore,google_ad,large,marketing,collaborative
USR_0022313,2024-06-19,2024-07-03,India,referral,mid,ecommerce,collaborative
USR_0022314,2024-06-21,2024-07-05,UAE,google_ad,small,tech,churned_trial
USR_0022315,2024-04-07,2024-04-21,India,content_marketing,solo,tech,churned_trial
USR_0022316,2024-06-24,2024-07-08,UK,organic_search,small,manufacturing,activated
USR_0022317,2024-04-01,2024-04-15,India,content_marketing,small,consulting,collaborative
USR_0022318,2024-06-22,2024-07-06,Singapore,google_ad,large,consulting,converted
USR_0022319,2024-04-22,2024-05-06,India,linkedin_ad,small,consulting,churned_trial
USR_0022320,2024-01-21,2024-02-04,UK,linkedin_ad,small,marketing,churned_trial
USR_0022321,2024-05-16,2024-05-30,India,referral,large,tech,collaborative
USR_0022322,2024-04-06,2024-04-20,India,organic_search,small,tech,converted
USR_0022323,2024-04-27,2024-05-11,India,google_ad,small,tech,activated
USR_0022324,2024-02-07,2024-02-21,Singapore,linkedin_ad,mid,ecommerce,churned_trial
USR_0022325,2024-06-22,2024-07-06,India,linkedin_ad,mid,marketing,activated
USR_0022326,2024-04-07,2024-04-21,India,organic_search,small,consulting,activated
USR_0022327,2024-03-01,2024-03-15,India,referral,small,consulting,churned_trial
USR_0022328,2024-03-19,2024-04-02,India,organic_search,large,ecommerce,collaborative
USR_0022329,2024-06-13,2024-06-27,India,referral,small,marketing,collaborative
USR_0022330,2024-04-16,2024-04-30,UK,organic_search,solo,tech,collaborative
USR_0022331,2024-06-27,2024-07-11,UK,referral,small,ecommerce,collaborative
USR_0022332,2024-05-05,2024-05-19,India,referral,large,marketing,collaborative
USR_0022333,2024-03-23,2024-04-06,India,organic_search,solo,tech,churned_trial
USR_0022334,2024-06-26,2024-07-10,Others,referral,solo,marketing,collaborative
USR_0022335,2024-05-26,2024-06-09,USA,organic_search,mid,consulting,converted
USR_0022336,2024-03-22,2024-04-05,India,referral,solo,ecommerce,collaborative
USR_0022337,2024-06-19,2024-07-03,India,referral,solo,tech,collaborative
USR_0022338,2024-05-01,2024-05-15,USA,linkedin_ad,mid,ecommerce,collaborative
USR_0022339,2024-04-14,2024-04-28,India,direct,small,marketing,collaborative
USR_0022340,2024-06-10,2024-06-24,India,organic_search,mid,marketing,churned_trial
USR_0022341,2024-04-11,2024-04-25,Singapore,direct,solo,ecommerce,activated
USR_0022342,2024-06-02,2024-06-16,USA,google_ad,solo,consulting,churned_trial
USR_0022343,2024-04-16,2024-04-30,India,google_ad,small,ecommerce,collaborative
USR_0022344,2024-02-10,2024-02-24,Others,google_ad,small,tech,collaborative
USR_0022345,2024-01-21,2024-02-04,USA,direct,small,marketing,activated
USR_0022346,2024-03-26,2024-04-09,India,organic_search,mid,tech,collaborative
USR_0022347,2024-05-12,2024-05-26,India,organic_search,mid,ecommerce,collaborative
USR_0022348,2024-04-26,2024-05-10,India,organic_search,small,tech,collaborative
USR_0022349,2024-03-24,2024-04-07,India,referral,small,tech,churned_trial
USR_0022350,2024-04-27,2024-05-11,India,referral,small,tech,converted
USR_0022351,2024-06-06,2024-06-20,India,referral,small,tech,converted
USR_0022352,2024-04-16,2024-04-30,India,linkedin_ad,small,consulting,converted
USR_0022353,2024-05-25,2024-06-08,India,referral,mid,consulting,collaborative
USR_0022354,2024-05-15,2024-05-29,UAE,organic_search,small,tech,collaborative
USR_0022355,2024-04-13,2024-04-27,Others,referral,small,ecommerce,activated
USR_0022356,2024-04-14,2024-04-28,Others,organic_search,large,consulting,collaborative
USR_0022357,2024-03-20,2024-04-03,India,organic_search,mid,marketing,collaborative
USR_0022358,2024-06-02,2024-06-16,India,referral,solo,consulting,collaborative
USR_0022359,2024-03-06,2024-03-20,India,organic_search,mid,ecommerce,converted
USR_0022360,2024-02-25,2024-03-10,India,referral,small,manufacturing,collaborative
USR_0022361,2024-06-26,2024-07-10,India,referral,mid,ecommerce,converted
USR_0022362,2024-04-24,2024-05-08,India,content_marketing,small,manufacturing,collaborative
USR_0022363,2024-05-28,2024-06-11,UK,referral,small,manufacturing,converted
USR_0022364,2024-04-20,2024-05-04,India,google_ad,small,manufacturing,churned_trial
USR_0022365,2024-05-20,2024-06-03,UK,referral,mid,tech,churned_trial
USR_0022366,2024-02-26,2024-03-11,Singapore,organic_search,solo,ecommerce,activated
USR_0022367,2024-06-22,2024-07-06,Singapore,referral,small,ecommerce,collaborative
USR_0022368,2024-04-04,2024-04-18,UK,referral,mid,tech,activated
USR_0022369,2024-05-09,2024-05-23,USA,organic_search,solo,ecommerce,activated
USR_0022370,2024-03-28,2024-04-11,India,organic_search,small,ecommerce,collaborative
USR_0022371,2024-05-16,2024-05-30,India,referral,mid,ecommerce,converted
USR_0022372,2024-06-19,2024-07-03,India,linkedin_ad,small,ecommerce,churned_trial
USR_0022373,2024-02-07,2024-02-21,India,google_ad,small,marketing,converted
USR_0022374,2024-02-12,2024-02-26,India,content_marketing,small,marketing,churned_trial
USR_0022375,2024-05-10,2024-05-24,India,organic_search,mid,ecommerce,activated
USR_0022376,2024-03-13,2024-03-27,India,google_ad,small,tech,converted
USR_0022377,2024-02-19,2024-03-04,UK,content_marketing,small,tech,churned_trial
USR_0022378,2024-05-12,2024-05-26,Others,referral,small,tech,collaborative
USR_0022379,2024-05-12,2024-05-26,India,referral,mid,tech,converted
USR_0022380,2024-06-15,2024-06-29,Singapore,linkedin_ad,mid,manufacturing,activated
USR_0022381,2024-02-13,2024-02-27,India,organic_search,small,tech,activated
USR_0022382,2024-03-07,2024-03-21,UK,organic_search,small,manufacturing,activated
USR_0022383,2024-01-26,2024-02-09,India,organic_search,small,consulting,collaborative
USR_0022384,2024-06-26,2024-07-10,India,referral,mid,tech,collaborative
USR_0022385,2024-02-18,2024-03-03,USA,referral,small,tech,converted
USR_0022386,2024-06-10,2024-06-24,India,linkedin_ad,mid,consulting,churned_trial
USR_0022387,2024-06-15,2024-06-29,UAE,google_ad,large,ecommerce,converted
USR_0022388,2024-04-19,2024-05-03,Singapore,google_ad,small,tech,converted
USR_0022389,2024-06-17,2024-07-01,India,referral,solo,ecommerce,converted
USR_0022390,2024-06-21,2024-07-05,USA,linkedin_ad,large,tech,activated
USR_0022391,2024-06-20,2024-07-04,India,organic_search,small,marketing,collaborative
USR_0022392,2024-04-02,2024-04-16,India,linkedin_ad,small,manufacturing,churned_trial
USR_0022393,2024-01-24,2024-02-07,India,linkedin_ad,large,marketing,collaborative
USR_0022394,2024-01-22,2024-02-05,USA,organic_search,small,marketing,converted
USR_0022395,2024-06-18,2024-07-02,India,referral,mid,tech,activated
USR_0022396,2024-02-11,2024-02-25,India,linkedin_ad,mid,tech,collaborative
USR_0022397,2024-06-13,2024-06-27,UK,referral,small,tech,activated
USR_0022398,2024-01-20,2024-02-03,India,organic_search,large,manufacturing,collaborative
USR_0022399,2024-04-08,2024-04-22,UAE,organic_search,large,tech,converted
USR_0022400,2024-02-18,2024-03-03,India,referral,solo,ecommerce,activated
USR_0022401,2024-03-26,2024-04-09,India,linkedin_ad,mid,tech,churned_trial
USR_0022402,2024-06-25,2024-07-09,India,organic_search,solo,ecommerce,activated
USR_0022403,2024-06-16,2024-06-30,India,referral,solo,consulting,converted
USR_0022404,2024-02-27,2024-03-12,India,organic_search,small,ecommerce,churned_trial
USR_0022405,2024-01-15,2024-01-29,USA,organic_search,small,tech,activated
USR_0022406,2024-04-14,2024-04-28,India,referral,small,manufacturing,collaborative
USR_0022407,2024-06-01,2024-06-15,India,organic_search,small,manufacturing,churned_trial
USR_0022408,2024-03-07,2024-03-21,USA,google_ad,small,marketing,churned_trial
USR_0022409,2024-04-25,2024-05-09,Singapore,content_marketing,mid,ecommerce,converted
USR_0022410,2024-06-19,2024-07-03,USA,linkedin_ad,mid,consulting,activated
USR_0022411,2024-01-19,2024-02-02,India,linkedin_ad,mid,marketing,activated
USR_0022412,2024-06-22,2024-07-06,UK,referral,small,consulting,converted
USR_0022413,2024-05-14,2024-05-28,India,content_marketing,small,marketing,churned_trial
USR_0022414,2024-04-12,2024-04-26,India,organic_search,solo,tech,collaborative
USR_0022415,2024-06-01,2024-06-15,USA,referral,mid,tech,collaborative
USR_0022416,2024-02-19,2024-03-04,Others,google_ad,mid,tech,activated
USR_0022417,2024-01-27,2024-02-10,India,direct,solo,consulting,activated
USR_0022418,2024-06-13,2024-06-27,India,referral,solo,manufacturing,churned_trial
USR_0022419,2024-02-28,2024-03-13,India,referral,small,consulting,churned_trial
USR_0022420,2024-05-24,2024-06-07,India,referral,solo,ecommerce,churned_trial
USR_0022421,2024-05-27,2024-06-10,India,referral,mid,tech,collaborative
USR_0022422,2024-04-28,2024-05-12,India,linkedin_ad,mid,marketing,churned_trial
USR_0022423,2024-03-15,2024-03-29,India,organic_search,solo,tech,activated
USR_0022424,2024-02-15,2024-02-29,UAE,linkedin_ad,mid,consulting,converted
USR_0022425,2024-02-02,2024-02-16,India,organic_search,small,tech,collaborative
USR_0022426,2024-06-10,2024-06-24,Singapore,linkedin_ad,mid,consulting,collaborative
USR_0022427,2024-03-21,2024-04-04,India,google_ad,solo,tech,collaborative
USR_0022428,2024-06-13,2024-06-27,UAE,direct,mid,marketing,churned_trial
USR_0022429,2024-05-05,2024-05-19,India,referral,mid,tech,churned_trial
USR_0022430,2024-06-12,2024-06-26,Others,linkedin_ad,large,marketing,collaborative
USR_0022431,2024-05-11,2024-05-25,India,direct,small,marketing,collaborative
USR_0022432,2024-06-20,2024-07-04,Others,linkedin_ad,large,consulting,collaborative
USR_0022433,2024-03-27,2024-04-10,UAE,linkedin_ad,mid,tech,activated
USR_0022434,2024-03-28,2024-04-11,India,referral,large,marketing,collaborative
USR_0022435,2024-05-07,2024-05-21,Singapore,organic_search,small,tech,activated
USR_0022436,2024-04-14,2024-04-28,India,google_ad,large,consulting,collaborative
USR_0022437,2024-06-08,2024-06-22,India,content_marketing,mid,marketing,collaborative
USR_0022438,2024-05-25,2024-06-08,India,referral,mid,tech,churned_trial
USR_0022439,2024-05-19,2024-06-02,India,google_ad,small,consulting,activated
USR_0022440,2024-06-25,2024-07-09,India,organic_search,mid,ecommerce,churned_trial
USR_0022441,2024-01-17,2024-01-31,India,content_marketing,small,ecommerce,collaborative
USR_0022442,2024-04-28,2024-05-12,India,linkedin_ad,mid,marketing,collaborative
USR_0022443,2024-05-14,2024-05-28,Others,referral,solo,marketing,activated
USR_0022444,2024-01-12,2024-01-26,India,linkedin_ad,mid,tech,converted
USR_0022445,2024-04-09,2024-04-23,India,direct,solo,tech,activated
USR_0022446,2024-05-19,2024-06-02,India,referral,small,consulting,collaborative
USR_0022447,2024-01-12,2024-01-26,UAE,linkedin_ad,large,tech,activated
USR_0022448,2024-02-28,2024-03-13,USA,linkedin_ad,small,tech,churned_trial
USR_0022449,2024-05-14,2024-05-28,Singapore,linkedin_ad,mid,marketing,churned_trial
USR_0022450,2024-01-13,2024-01-27,India,organic_search,mid,consulting,churned_trial
USR_0022451,2024-01-17,2024-01-31,Singapore,organic_search,small,marketing,converted
